project_code	submitter_sample_id	ega_sample_id	ega_analysis_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id	file_size
THCA-SA	511B	EGAN00001409937	EGAZ00001301122	TG/BAM/511B_recalibrated.bam	EGAF00001665180	2c5f72b32592ce74b048070fb03d0716	31efb72a1a13fffe16d60273114f39d7	EGAD00001003358	15634572254
THCA-SA	245B	EGAN00001409806	EGAZ00001301181	TG/BAM/245B_recalibrated.bam	EGAF00001665152	fbf991b5dcafefba06afb3d3d9e7bff2	1b7f60366b7fb7de50690ebe2aade8ef	EGAD00001003358	24065065094
THCA-SA	174B	EGAN00001409764	EGAZ00001301223	TG/BAM/174B_recalibrated.bam	EGAF00001665044	08e23f664c2bb3968077c0f156b6d70f	74c54b0ab4c01f8382969ffac373be9d	EGAD00001003358	26878358571
THCA-SA	61B	EGAN00001278517	EGAZ00001301092	TG/BAM/61B_recalibrated.bam	EGAF00001665108	8ea99e5cebd5cc1d96b5cd03d2bdae41	ae9a1df8330b6ab30987c55e2df37756	EGAD00001003358	22383120111
THCA-SA	49B	EGAN00001278513	EGAZ00001301096	TG/BAM/49B_recalibrated.bam	EGAF00001665122	68a160531116bd97bb71e9580e0348c5	022082497324156ef1a5598575b9a8a5	EGAD00001003358	22616219081
THCA-SA	280B	EGAN00001409826	EGAZ00001301161	TG/BAM/280B_recalibrated.bam	EGAF00001665082	5b34b992c095e80a25172a66855a4c11	d4d87dc06695d526873912ebcabb82d1	EGAD00001003358	12712940914
THCA-SA	241B	EGAN00001409804	EGAZ00001301183	TG/BAM/241B_recalibrated.bam	EGAF00001665154	e5c925f92293eb9d0fc1708ca273f4ae	35dfd405d98f3092edd1e5eaa4022023	EGAD00001003358	16070974578
THCA-SA	41B-new	EGAN00001905581	EGAZ00001386945	EXOME/41B_recalibrated.bam	EGAF00002258635	c5e4a11680533cfacd66de821b680b83	06ccfa2b43ba710bb5e895974684d7d3	EGAD00001004490	15846587762
THCA-SA	291B	EGAN00001278527	EGAZ00001301082	TG/BAM/291B_recalibrated.bam	EGAF00001665078	168f14535970bd99428d8c04cd51016c	7b43b5b3567ef17e26c3048cb59fb335	EGAD00001003358	18681392743
THCA-SA	117C	EGAN00001278522	EGAZ00001301087	TG/BAM/117C_recalibrated.bam	EGAF00001665093	1c1bb0fcf08f72141bb0b19c32edabe2	bacd864f156237e543e4663cfa93b1d5	EGAD00001003358	25510714782
THCA-SA	160B	EGAN00001409756	EGAZ00001301231	TG/BAM/160B_recalibrated.bam	EGAF00001665072	b1c79f90fb7c208dc70f5ae9e4375832	522d824b41d2f3ffcd2cc071b6fb4910	EGAD00001003358	10091139513
THCA-SA	213B	EGAN00001409790	EGAZ00001301197	TG/BAM/213B_recalibrated.bam	EGAF00001665185	3fb372df80ff8cf98b27bd2ad04c06ff	bec718ff33e495639b84ae8b04ba5268	EGAD00001003358	15459792109
THCA-SA	77B	EGAN00001188611	EGAZ00001301105	TG/BAM/77B_recalibrated.bam	EGAF00001665146	e91f116c0d46ffb549d5ccc33a73f38e	adbe5e28c1ea5e328b5e135395174c93	EGAD00001003358	22227633522
THCA-SA	20B	EGAN00001409730	EGAZ00001301257	TG/BAM/20B_recalibrated.bam	EGAF00001665143	12eb9cdb372b8ba6d0929a9d238db855	2858a471994c266439ee51c8178b70ea	EGAD00001003358	15590792461
THCA-SA	294C	EGAN00001409837	EGAZ00001301150	TG/BAM/294C_recalibrated.bam	EGAF00001665051	e49016fda49d11d93e6203fc051b101e	90cc6c7e461761bae9ae1b152228e387	EGAD00001003358	20681937100
THCA-SA	203B	EGAN00001409780	EGAZ00001301207	TG/BAM/203B_recalibrated.bam	EGAF00001665205	971469bd1ffb8fde4b74d4f46f701216	3ea241b1d7469fda835a34d6c9dc2904	EGAD00001003358	35750164548
THCA-SA	231C	EGAN00001409799	EGAZ00001301188	TG/BAM/231C_recalibrated.bam	EGAF00001665166	48135553f046df1b8debeafe02611eea	2b383dff7b3bead4fe8b129b7e6fd419	EGAD00001003358	26061481089
THCA-SA	90B	EGAN00001278519	EGAZ00001301090	TG/BAM/90B_recalibrated.bam	EGAF00001665106	483073a5b9e248063fb0e043b5fa8040	03a9d98e22fc51cd23f9696e4783abe3	EGAD00001003358	10598199038
THCA-SA	235C	EGAN00001409801	EGAZ00001301186	TG/BAM/235C_recalibrated.bam	EGAF00001665164	6c41e8f999ec379bde3b6c3feefa76de	a35e7a8e88363df66806da17a32de2bf	EGAD00001003358	21979667162
THCA-SA	325C	EGAN00001278542	EGAZ00001301067	TG/BAM/325C_recalibrated.bam	EGAF00001665033	fd69261956e84ea316f08005a89689bd	99911733268dc6a428c9494bd95ea87b	EGAD00001003358	17982105979
THCA-SA	171C	EGAN00001409763	EGAZ00001301224	TG/BAM/171C_recalibrated.bam	EGAF00001665045	80637ec91f8face6f23079b394888940	cc026a683df82761fdbe3650ae8295ce	EGAD00001003358	22221853968
THCA-SA	203C	EGAN00001409781	EGAZ00001301206	TG/BAM/203C_recalibrated.bam	EGAF00001665204	90d110ae5fc8c604eaefa01084e85b01	e91b894b884be9d6d380787d2fe0bb20	EGAD00001003358	18291485257
THCA-SA	22C	EGAN00001409733	EGAZ00001301254	TG/BAM/22C_recalibrated.bam	EGAF00001665130	43d14b9d376940c4993fa24a5361e6e1	4da5cfce37cc0a43ff9836a246ea6af7	EGAD00001003358	15523538842
THCA-SA	248B	EGAN00001409808	EGAZ00001301179	TG/BAM/248B_recalibrated.bam	EGAF00001665140	7eda197b667c716c409d9c0cb1c253c2	93f2218fa451ee4dad9e5763ee2d5ed1	EGAD00001003358	10606896489
THCA-SA	328C	EGAN00001409850	EGAZ00001301137	TG/BAM/328C_recalibrated.bam	EGAF00001665014	88367e426b5890738ca199245ba7695f	ef81a7c471d6a47d3f102d895c3c2f4f	EGAD00001003358	25903580791
THCA-SA	185C	EGAN00001278536	EGAZ00001301073	TG/BAM/185C_recalibrated.bam	EGAF00001665049	9ce900a16f02e86e0392f5912330a881	7c2e791853c4a07e405eab03bb6fa5d3	EGAD00001003358	19117958135
THCA-SA	288B	EGAN00001409834	EGAZ00001301153	TG/BAM/288B_recalibrated.bam	EGAF00001665054	91a52af2c83404f95ffc15436602e18a	d70012de38c63903440eee7a97685a71	EGAD00001003358	23919766932
THCA-SA	206C	EGAN00001409785	EGAZ00001301202	TG/BAM/206C_recalibrated.bam	EGAF00001665195	08a375b93087c32fc84e4d899e03d149	62805df96f0eb644c34e00335872857f	EGAD00001003358	20811113261
THCA-SA	294B	EGAN00001409836	EGAZ00001301151	TG/BAM/294B_recalibrated.bam	EGAF00001665052	92fd647812df75c5716e829cfb8a9cd8	cc8aadfe01bd204652837df7ab3d34e4	EGAD00001003358	20442866999
THCA-SA	315B	EGAN00001409843	EGAZ00001301144	TG/BAM/315B_recalibrated.bam	EGAF00001665026	6c3d8e08b8a5b5873dc43181cae5f160	a37e92e83ec38ac67682039f1a3018a2	EGAD00001003358	17392543978
THCA-SA	200B	EGAN00001278525	EGAZ00001301084	TG/BAM/200B_recalibrated.bam	EGAF00001665080	b9db4dc71391761b062a85bc29e0f20a	6b328484c8b51a2aa6b4c57842ac9398	EGAD00001003358	17225695596
THCA-SA	187B	EGAN00001409772	EGAZ00001301215	TG/BAM/187B_recalibrated.bam	EGAF00001665027	a8cb263db17e84ce57e8019ff3323034	4743ee5bb2b9a4f6812aa535e0ecfbf2	EGAD00001003358	16538786365
THCA-SA	200C	EGAN00001278526	EGAZ00001301083	TG/BAM/200C_recalibrated.bam	EGAF00001665079	4d276011ef77906725839720ba8ad59d	34bfeb2e7f9aa4485256ee811d1c0dac	EGAD00001003358	25452847956
THCA-SA	509B	EGAN00001278543	EGAZ00001301066	TG/BAM/509B_recalibrated.bam	EGAF00001665032	395e5d4ca7122b0ba2b31fc9d0a3f58d	53589e9a2ede965f1eaa845cec118c47	EGAD00001003358	21583871019
THCA-SA	179B-new	EGAN00001905583	EGAZ00001386947	EXOME/179B_recalibrated.bam	EGAF00002258633	dd53ea49b32b0f762760a1c2bcaf91e4	cb465521edd992ac55ed5d19310f8398	EGAD00001004490	20989185941
THCA-SA	160C	EGAN00001409757	EGAZ00001301230	TG/BAM/160C_recalibrated.bam	EGAF00001665071	3f51f275072b8e4acceb31661c3d23d6	8472b00c8a00e95907e33e08a4d14585	EGAD00001003358	19314159402
THCA-SA	331B	EGAN00001409853	EGAZ00001301134	TG/BAM/331B_recalibrated.bam	EGAF00001665202	1c8068aed0b41b6ec6bcca51573dea5d	1bff795b76efd2b0d87556a1b234cb7c	EGAD00001003358	26724606089
THCA-SA	127B	EGAN00001409746	EGAZ00001301241	TG/BAM/127B_recalibrated.bam	EGAF00001665102	b9fa81e1ff33c81b2ebb78843ac1f8da	3fd5e2dc6cf86d06a959be9ab9454173	EGAD00001003358	10752319904
THCA-SA	221C	EGAN00001409797	EGAZ00001301190	TG/BAM/221C_recalibrated.bam	EGAF00001665173	077bc5a14f667aae110c46342a63c0ed	b84d97d4a285bdaef221f51f1ca5151f	EGAD00001003358	21557211881
THCA-SA	213C	EGAN00001409791	EGAZ00001301196	TG/BAM/213C_recalibrated.bam	EGAF00001665184	fbaf219533856e150b9b0ee512f8a4b4	c570dedb164c4af84f9e37cfdf3862ce	EGAD00001003358	21825651719
THCA-SA	118C-new	EGAN00001905582	EGAZ00001386946	EXOME/118C_recalibrated.bam	EGAF00002258634	6b86d1804e89f3893332aa807bcc15b2	074ec014dc1e43cfe62a205b64c852be	EGAD00001004490	20754493258
THCA-SA	236C	EGAN00001409803	EGAZ00001301184	TG/BAM/236C_recalibrated.bam	EGAF00001665155	c5c21f4460a0429b4e3fb49423c7ce69	5b6006c66c49aeb14094dbdde9a754ce	EGAD00001003358	15975905990
THCA-SA	211B	EGAN00001409786	EGAZ00001301201	TG/BAM/211B_recalibrated.bam	EGAF00001665194	89e6404e879d7b448f27fc3afb30be73	e1f38d82f52472dd0bad1c2686c714cb	EGAD00001003358	15752821951
THCA-SA	199C	EGAN00001409779	EGAZ00001301208	TG/BAM/199C_recalibrated.bam	EGAF00001665206	23435285e167e558576edc605fd224fc	280d2b9f2d7caf64dc9612d3146f4192	EGAD00001003358	16910780373
THCA-SA	204B	EGAN00001409782	EGAZ00001301205	TG/BAM/204B_recalibrated.bam	EGAF00001665203	e3dff6f3e995603dc88f418cb28c76b9	923b294271635a2be31ce146ba2b1392	EGAD00001003358	20082398871
THCA-SA	231B	EGAN00001409798	EGAZ00001301189	TG/BAM/231B_recalibrated.bam	EGAF00001665167	4b1da60c6914cdc0c1a1ca601b2c418e	ccbe2889e06ec49f6cea6ededf0213ed	EGAD00001003358	27130604918
THCA-SA	194B	EGAN00001409776	EGAZ00001301211	TG/BAM/194B_recalibrated.bam	EGAF00001665018	dc5860fb506e4d1a75c36fffdbcab68e	610caa3e63e793467023fa4a074d5185	EGAD00001003358	20369829227
THCA-SA	279C	EGAN00001409825	EGAZ00001301162	TG/BAM/279C_recalibrated.bam	EGAF00001665083	ff807a34611a56346e9e1eba93fbdab8	367aca68ca902657e5ea4c3cf9c78464	EGAD00001003358	18194534131
THCA-SA	506C	EGAN00001409936	EGAZ00001301123	TG/BAM/506C_recalibrated.bam	EGAF00001665181	60aeee72522a6babbc0be0d8ed5be4fe	776a7f561bdde2085a258c4a52750f37	EGAD00001003358	13752655305
THCA-SA	171B	EGAN00001409762	EGAZ00001301225	TG/BAM/171B_recalibrated.bam	EGAF00001665056	2b31c346b139a7736c3f3403628b4b3a	913962e8b46ec122ac0cd4c39b29c52e	EGAD00001003358	10395001494
THCA-SA	103B	EGAN00001409742	EGAZ00001301245	TG/BAM/103B_recalibrated.bam	EGAF00001665116	46a9dbc0a97e8c88f8c58164d7a8bf97	12e41e30d5963e8c8b83e0d3f0b12682	EGAD00001003358	11603005442
THCA-SA	248C	EGAN00001409809	EGAZ00001301178	TG/BAM/248C_recalibrated.bam	EGAF00001665139	1702cddf6f104a0f0a21b4c0ed37bc00	96f21158c653f79c3f15760e8f69c091	EGAD00001003358	10630917975
THCA-SA	262B	EGAN00001409816	EGAZ00001301171	TG/BAM/262B_recalibrated.bam	EGAF00001665112	dbaf1278b87ea44efb1b318090b50354	1effe5b4a964c3b9f88d99737cfef7de	EGAD00001003358	22270130873
THCA-SA	327C	EGAN00001409848	EGAZ00001301139	TG/BAM/327C_recalibrated.bam	EGAF00001665016	68758e7ae7e68922555aee40321077e2	1cc7a70baa3370ca03ff71dbfc81fc58	EGAD00001003358	26731923549
THCA-SA	501C	EGAN00001409930	EGAZ00001301129	TG/BAM/501C_recalibrated.bam	EGAF00001665192	af13210f6ba863795fe30e5ae87a6f4a	3e6bc07dfd3df48afd31afb25cdb9b66	EGAD00001003358	10890329172
THCA-SA	10B	EGAN00001188593	EGAZ00001301111	TG/BAM/10B_recalibrated.bam	EGAF00001665159	09b2278b75ea3accb2172a38cc6daab5	2fd05ce60b1c94ed3916598282cd16b9	EGAD00001003358	16895417780
THCA-SA	516C	EGAN00001409944	EGAZ00001386950	EXOME/516C_recalibrated.bam	EGAF00002258630	39e6bf1bd32b0230381d14b645098b09	6dc1469b0a43fe048d262601e4d36dfa	EGAD00001004490	16478501085
THCA-SA	33B	EGAN00001409736	EGAZ00001301251	TG/BAM/33B_recalibrated.bam	EGAF00001665127	8f9eeba7f481770926eabf1b3afdd372	c3ea29ed35575dbcf6c4cc2434ded46d	EGAD00001003358	15362601906
THCA-SA	316B	EGAN00001409845	EGAZ00001301142	TG/BAM/316B_recalibrated.bam	EGAF00001665024	bb44abd6342644965b77a0fe83484a77	5653b5bc189704f3a888340832a9b7dc	EGAD00001003358	22577272160
THCA-SA	252B	EGAN00001409810	EGAZ00001301177	TG/BAM/252B_recalibrated.bam	EGAF00001665138	c7baea487d8698a49bba35522e61844c	bf6438980dc3406522b7a64665a42503	EGAD00001003358	21579448334
THCA-SA	41C	EGAN00001409739	EGAZ00001301248	TG/BAM/41C_recalibrated.bam	EGAF00001665119	c4bb73870ab0e340ed0deba5666f0166	774b1942c26ccffadc9fb44e978dbb07	EGAD00001003358	17767709732
THCA-SA	162C	EGAN00001409759	EGAZ00001301228	TG/BAM/162C_recalibrated.bam	EGAF00001665059	b168cdb26e61836c8e92a47df192d886	8198d76d25bf532bc68e9babbed56eb6	EGAD00001003358	20725107712
THCA-SA	269C	EGAN00001278538	EGAZ00001301071	TG/BAM/269C_recalibrated.bam	EGAF00001665047	c74bbdf2a0516ae0b7e9b05a48268375	d7f9793fde22be8506d9b10506026818	EGAD00001003358	15846756136
THCA-SA	199B	EGAN00001409778	EGAZ00001301209	TG/BAM/199B_recalibrated.bam	EGAF00001665207	5f9b68cf21119d0f0b20a1a09f540f64	63c0d4535a4106af74af67702d4aaf13	EGAD00001003358	17779783054
THCA-SA	187C	EGAN00001409773	EGAZ00001301214	TG/BAM/187C_recalibrated.bam	EGAF00001665021	714f2e0a628b77695bb3002b85329522	8207ec7d45f9216f0c0510a9ad7379c8	EGAD00001003358	21550062380
THCA-SA	27B	EGAN00001409734	EGAZ00001301253	TG/BAM/27B_recalibrated.bam	EGAF00001665129	89b5486cc51bc73b9382fce153e152a3	f9c99e84d103788e411077eece9474e8	EGAD00001003358	12282740110
THCA-SA	504B	EGAN00001409931	EGAZ00001301128	TG/BAM/504B_recalibrated.bam	EGAF00001665191	5b2d4aa485f75a27f551e37b35f0df30	c764549ad84e17604eeebfdae5c8b437	EGAD00001003358	16866606443
THCA-SA	49C	EGAN00001278514	EGAZ00001301095	TG/BAM/49C_recalibrated.bam	EGAF00001665121	0acee12c73e052ba31d718be51afbd35	ca20761fd23db34b784bfcbe5a74caa0	EGAD00001003358	16102278044
THCA-SA	211C-new	EGAN00001905584	EGAZ00001386948	EXOME/211C_recalibrated.bam	EGAF00002258632	365c88769b8f69e6e679012722ae9054	0766ba4cf06e761d59a101cbb5811903	EGAD00001004490	15855893411
THCA-SA	132B	EGAN00001278523	EGAZ00001301086	TG/BAM/132B_recalibrated.bam	EGAF00001665092	ae3c23d3bc7e0a36e40c551a44ba87fa	909b164f39587a8a937d9ba614b9ae08	EGAD00001003358	22352855156
THCA-SA	509C	EGAN00001278544	EGAZ00001300239	TG/BAM/509C_recalibrated.bam	EGAF00001663954	d01b5c286277720996d62b072b9289f6	da5ecfdcb54a5bc16287efc4ab8eef82	EGAD00001003358	19682478020
THCA-SA	148B	EGAN00001409754	EGAZ00001301233	TG/BAM/148B_recalibrated.bam	EGAF00001665074	00381911c468fb497dbea6ed4d525447	ab137d8c89c047fedf10f94edea6aa66	EGAD00001003358	16470627310
THCA-SA	10C	EGAN00001188592	EGAZ00001301112	TG/BAM/10C_recalibrated.bam	EGAF00001665160	e4a3a9a6c3f920ada9b1f00b6a77c4e7	eb9a5379ee9242419b265f3f7219e01a	EGAD00001003358	10929677787
THCA-SA	218B	EGAN00001409794	EGAZ00001301193	TG/BAM/218B_recalibrated.bam	EGAF00001665176	3f5ef1ae05a79521bb1fd75922a6e69e	9833bddc82255851f896ef878f24c9c4	EGAD00001003358	17890372990
THCA-SA	285B	EGAN00001278539	EGAZ00001301070	TG/BAM/285B_recalibrated.bam	EGAF00001665046	9b970269bb29a12493750fd13a079429	361dc91920f11b33389311a7b1f301ee	EGAD00001003358	10592699277
THCA-SA	193B	EGAN00001409774	EGAZ00001301213	TG/BAM/193B_recalibrated.bam	EGAF00001665020	063594e8b9420cbe22acf9f571a992e9	d12adee211a4efc6e4d092fb2471687f	EGAD00001003358	23813965814
THCA-SA	330B	EGAN00001409851	EGAZ00001301136	TG/BAM/330B_recalibrated.bam	EGAF00001665013	594655f622e8d32f7dbb5dd0c9705021	11489208c9c25c8fd2a42ffa65f400e1	EGAD00001003358	11064616606
THCA-SA	252C	EGAN00001409811	EGAZ00001301176	TG/BAM/252C_recalibrated.bam	EGAF00001665137	a63067114e7e124ff122608c724c741b	51169f3a0d4bd403f7d3becbafe68093	EGAD00001003358	17114422517
THCA-SA	31B	EGAN00001278507	EGAZ00001301102	TG/BAM/31B_recalibrated.bam	EGAF00001665133	37ee5cae743bf1aeb88739015bbcbf6c	7043e70b0b0724dd648e329b48ef9d70	EGAD00001003358	10836386750
THCA-SA	184C	EGAN00001409771	EGAZ00001301216	TG/BAM/184C_recalibrated.bam	EGAF00001665028	1b7e35c6a214a78cd926e57a02c4f4c5	76e5840aa9051f3a96631466b9dc391d	EGAD00001003358	7907832535
THCA-SA	280C	EGAN00001409827	EGAZ00001301160	TG/BAM/280C_recalibrated.bam	EGAF00001665081	82afe3b223fa91b044f0de4016a18956	66f9cf84a22f950c7c4a005a1b992de8	EGAD00001003358	8237155627
THCA-SA	286B	EGAN00001409830	EGAZ00001301157	TG/BAM/286B_recalibrated.bam	EGAF00001665068	12b655ec2c13786d9d0264324ba358ae	1e9e1d0abe6b9b203c785a7e79af2d2b	EGAD00001003358	16441474589
THCA-SA	193C	EGAN00001409775	EGAZ00001301212	TG/BAM/193C_recalibrated.bam	EGAF00001665019	20d6d343b4fe418a5d2143944c1abb02	f997b735fdf50fdabf2a3fd4c70fc29f	EGAD00001003358	23243704879
THCA-SA	327B	EGAN00001409847	EGAZ00001301140	TG/BAM/327B_recalibrated.bam	EGAF00001665022	be6d3dc90c32e088013d03d456c64086	693dd8b867e95a000cd4b16fa37d3033	EGAD00001003358	20464890898
THCA-SA	27C-new	EGAN00001905579	EGAZ00001386943	EXOME/27C_recalibrated.bam	EGAF00002258637	166dea676580fc1ea12aa62cb93d775e	0dfec7e2faafa00ec29c83bac7ec221d	EGAD00001004490	19357598004
THCA-SA	169B	EGAN00001409760	EGAZ00001301227	TG/BAM/169B_recalibrated.bam	EGAF00001665058	4fcad862eee09a379949b30f8d039973	a4b5269f4123510b8f0454645c4f586a	EGAD00001003358	12302503405
THCA-SA	504C	EGAN00001409932	EGAZ00001301127	TG/BAM/504C_recalibrated.bam	EGAF00001665190	a25c1243e576b786cc37f3fda2f11aba	d033849cf4a2b8b8b26c23935729d5d8	EGAD00001003358	14720909119
THCA-SA	259B	EGAN00001409812	EGAZ00001301175	TG/BAM/259B_recalibrated.bam	EGAF00001665136	e63addcd53ef44e280711b554e23bef9	c090930db6959a4919cdb8f1f2aa5b82	EGAD00001003358	10419894448
THCA-SA	282B	EGAN00001409828	EGAZ00001301159	TG/BAM/282B_recalibrated.bam	EGAF00001665070	c288861511185cbbbcf6e44c6c1f8340	f80411460bbb3ab94b86714238df2695	EGAD00001003358	11936577383
THCA-SA	315C	EGAN00001409844	EGAZ00001301143	TG/BAM/315C_recalibrated.bam	EGAF00001665025	3c64167e0049c3473de136f39ba16298	c4694df0be4877b725619ef39a33b3ef	EGAD00001003358	20254268105
THCA-SA	135C	EGAN00001409749	EGAZ00001301238	TG/BAM/135C_recalibrated.bam	EGAF00001665089	fa1ed09d98aa58b2448c4c3be02b2db1	21b6d7f8c0feea4ec473e4e24a94318a	EGAD00001003358	27778130185
THCA-SA	501B	EGAN00001409929	EGAZ00001301130	TG/BAM/501B_recalibrated.bam	EGAF00001665198	dffce73c2c727fdc305d7f84256d4938	fd9915a87dea66b2e2b5304ba27e7d9e	EGAD00001003358	16501357321
THCA-SA	520C	EGAN00001409947	EGAZ00001301113	TG/BAM/520C_recalibrated.bam	EGAF00001665161	43ca9f34828e2baf64ff306de940ebf2	fb92efb0855a425b78e4596b2b1e6996	EGAD00001003358	23725405202
THCA-SA	328B	EGAN00001409849	EGAZ00001301138	TG/BAM/328B_recalibrated.bam	EGAF00001665015	fa71217a757040cfdbd1d54cf76c3f98	34db0604ad0386cc50a3683533c41d14	EGAD00001003358	23942573099
THCA-SA	4C	EGAN00001409727	EGAZ00001301260	TG/BAM/4C_recalibrated.bam	EGAF00001665156	0d1051ab143d4bfd1c9b24ad8f07217a	b62e0ac03b9cbad4b6d9866e4828aec5	EGAD00001003358	11815715668
THCA-SA	340C	EGAN00001278532	EGAZ00001301077	TG/BAM/340C_recalibrated.bam	EGAF00001665063	976b1006906ab239e8cf7817bba905d9	a174984736c4c562cbe079e018324b64	EGAD00001003358	18057270093
THCA-SA	206B	EGAN00001409784	EGAZ00001301203	TG/BAM/206B_recalibrated.bam	EGAF00001665196	6e9ecc9191d732bfdaec5aa06c32e5c6	c4bf676217d39c265b707030b38c6ad6	EGAD00001003358	19221528773
THCA-SA	136C	EGAN00001409751	EGAZ00001301236	TG/BAM/136C_recalibrated.bam	EGAF00001665087	89d48830033e80c362610af8f39f3840	dafb7024f7af0a6c5de159a4f4115446	EGAD00001003358	12526405254
THCA-SA	158B	EGAN00001278533	EGAZ00001301076	TG/BAM/158B_recalibrated.bam	EGAF00001665062	40b50e034f90bdef969559275e49d536	509af78e15d8380cccbe3427e5a959bf	EGAD00001003358	10471219416
THCA-SA	325B	EGAN00001278541	EGAZ00001301068	TG/BAM/325B_recalibrated.bam	EGAF00001665034	fdcc341a2bb24adc6610774fb18b38d6	6ac49f42e5b9fdc1bc33e0c94d4d4eae	EGAD00001003358	20607896311
THCA-SA	215B	EGAN00001409792	EGAZ00001301195	TG/BAM/215B_recalibrated.bam	EGAF00001665183	c711691d7edb59a86281ff7920bc8c90	6c723d8db182b2c21c6786b86d05baea	EGAD00001003358	14493092074
THCA-SA	221B	EGAN00001409796	EGAZ00001301191	TG/BAM/221B_recalibrated.bam	EGAF00001665174	02da47b5bb9682cbeb981ce336c694f9	510f2659f93c836d2b1b7194f549129f	EGAD00001003358	14366196443
THCA-SA	291C	EGAN00001278528	EGAZ00001301081	TG/BAM/291C_recalibrated.bam	EGAF00001665077	74fd78d5dff3c643e80ab0ab79310fe6	03462a06bfa4d1c6c3f8bace1a8fde80	EGAD00001003358	18412602688
THCA-SA	136B	EGAN00001409750	EGAZ00001301237	TG/BAM/136B_recalibrated.bam	EGAF00001665088	600b266daecb9150b53cf0b140c049e7	d97b936a76aac91554c82b3d9a15c783	EGAD00001003358	16358309607
THCA-SA	177C	EGAN00001409767	EGAZ00001301220	TG/BAM/177C_recalibrated.bam	EGAF00001665041	3db6da97c19c574e5bc1df021bab89bf	a13c8846aa92dd5869406368bd99fff1	EGAD00001003358	19362783533
THCA-SA	303B	EGAN00001278529	EGAZ00001301080	TG/BAM/303B_recalibrated.bam	EGAF00001665076	e95a13a95fb871791ce9684d8d553cea	0c382d4ebe10dece742e7c18e16c4277	EGAD00001003358	16936180888
THCA-SA	148C	EGAN00001409755	EGAZ00001301232	TG/BAM/148C_recalibrated.bam	EGAF00001665073	c65cc1d485cc831f21c1fa59f89ef815	e3e5774b22f845dc61940f025e56f1fa	EGAD00001003358	16877956868
THCA-SA	13C	EGAN00001409729	EGAZ00001301258	TG/BAM/13C_recalibrated.bam	EGAF00001665144	d3d36020afc409e25747f57111edf68f	ce511036a51e86f658e071c3b9ea461a	EGAD00001003358	11545654679
THCA-SA	341C	EGAN00001409856	EGAZ00001301131	TG/BAM/341C_recalibrated.bam	EGAF00001665199	259ec13d8aed4945db0b92e41e24e08f	a2171a0be586094301f98d6e34ff2141	EGAD00001003358	23253542283
THCA-SA	462C	EGAN00001409928	EGAZ00001316131	EXOME/PTC-462FC.recal.bam	EGAF00001848163	902b4ad2456b5abb3ae9aae8d74c29a8	afef517d8d18c299ba0e8dc5a1c5124a	EGAD00001003950	5272264583
